index;Sexo;Comunidades y Ciudades Autónomas;Periodo;Edad;Total
426;Hombres;01 Andalucía;2005;De 1 a 14 años;624637.0
427;Hombres;01 Andalucía;2005;De 15 a 29 años;893669.0
428;Hombres;01 Andalucía;2005;De 30 a 39 años;675618.0
429;Hombres;01 Andalucía;2005;De 40 a 44 años;310474.0
430;Hombres;01 Andalucía;2005;De 45 a 49 años;270900.0
431;Hombres;01 Andalucía;2005;De 50 a 54 años;220063.0
432;Hombres;01 Andalucía;2005;De 55 a 59 años;194617.0
433;Hombres;01 Andalucía;2005;De 60 a 64 años;172601.0
434;Hombres;01 Andalucía;2005;De 65 a 69 años;148087.0
435;Hombres;01 Andalucía;2005;De 70 a 74 años;143844.0
436;Hombres;01 Andalucía;2005;De 75 a 79 años;103530.0
437;Hombres;01 Andalucía;2005;De 80 a 84 años;59763.0
438;Hombres;01 Andalucía;2005;De 85 a 89 años;53756.0
439;Hombres;01 Andalucía;2005;De 90 a 94 años;6964.0
440;Hombres;01 Andalucía;2005;Menos de 1 año;47340.0
441;Hombres;01 Andalucía;2005;Todas las edades;3896219.0
442;Hombres;01 Andalucía;2006;95 y más años;1580.0
443;Hombres;01 Andalucía;2006;De 1 a 14 años;631297.0
444;Hombres;01 Andalucía;2006;De 15 a 29 años;881270.0
445;Hombres;01 Andalucía;2006;De 30 a 39 años;689836.0
446;Hombres;01 Andalucía;2006;De 40 a 44 años;321311.0
447;Hombres;01 Andalucía;2006;De 45 a 49 años;281944.0
448;Hombres;01 Andalucía;2006;De 50 a 54 años;228769.0
449;Hombres;01 Andalucía;2006;De 55 a 59 años;200071.0
450;Hombres;01 Andalucía;2006;De 60 a 64 años;180953.0
451;Hombres;01 Andalucía;2006;De 65 a 69 años;143464.0
452;Hombres;01 Andalucía;2006;De 70 a 74 años;144772.0
453;Hombres;01 Andalucía;2006;De 75 a 79 años;107951.0
454;Hombres;01 Andalucía;2006;De 80 a 84 años;62333.0
455;Hombres;01 Andalucía;2006;De 85 a 89 años;58663.0
456;Hombres;01 Andalucía;2006;De 90 a 94 años;7153.0
457;Hombres;01 Andalucía;2006;Menos de 1 año;49398.0
458;Hombres;01 Andalucía;2006;Todas las edades;3957069.0
459;Hombres;01 Andalucía;2007;95 y más años;1690.0
460;Hombres;01 Andalucía;2007;De 1 a 14 años;639915.0
461;Hombres;01 Andalucía;2007;De 15 a 29 años;873765.0
462;Hombres;01 Andalucía;2007;De 30 a 39 años;704191.0
463;Hombres;01 Andalucía;2007;De 40 a 44 años;333190.0
464;Hombres;01 Andalucía;2007;De 45 a 49 años;290235.0
465;Hombres;01 Andalucía;2007;De 50 a 54 años;239421.0
466;Hombres;01 Andalucía;2007;De 55 a 59 años;205732.0
467;Hombres;01 Andalucía;2007;De 60 a 64 años;188890.0
468;Hombres;01 Andalucía;2007;De 65 a 69 años;144440.0
469;Hombres;01 Andalucía;2007;De 70 a 74 años;142184.0
470;Hombres;01 Andalucía;2007;De 75 a 79 años;112744.0
471;Hombres;01 Andalucía;2007;De 80 a 84 años;64293.0
472;Hombres;01 Andalucía;2007;De 85 a 89 años;63796.0
473;Hombres;01 Andalucía;2007;De 90 a 94 años;7324.0
474;Hombres;01 Andalucía;2007;Menos de 1 año;49624.0
475;Hombres;01 Andalucía;2007;Todas las edades;4025027.0
476;Hombres;01 Andalucía;2008;95 y más años;1784.0
477;Hombres;01 Andalucía;2008;De 1 a 14 años;647066.0
478;Hombres;01 Andalucía;2008;De 15 a 29 años;856572.0
479;Hombres;01 Andalucía;2008;De 30 a 39 años;713803.0
480;Hombres;01 Andalucía;2008;De 40 a 44 años;339089.0
481;Hombres;01 Andalucía;2008;De 45 a 49 años;298741.0
482;Hombres;01 Andalucía;2008;De 50 a 54 años;250569.0
483;Hombres;01 Andalucía;2008;De 55 a 59 años;207993.0
484;Hombres;01 Andalucía;2008;De 60 a 64 años;193586.0
485;Hombres;01 Andalucía;2008;De 65 a 69 años;154411.0
486;Hombres;01 Andalucía;2008;De 70 a 74 años;136626.0
487;Hombres;01 Andalucía;2008;De 75 a 79 años;116646.0
488;Hombres;01 Andalucía;2008;De 80 a 84 años;67118.0
489;Hombres;01 Andalucía;2008;De 85 a 89 años;68750.0
490;Hombres;01 Andalucía;2008;De 90 a 94 años;7706.0
491;Hombres;01 Andalucía;2008;Menos de 1 año;52030.0
492;Hombres;01 Andalucía;2008;Todas las edades;4073370.0
493;Hombres;01 Andalucía;2009;95 y más años;1946.0
494;Hombres;01 Andalucía;2009;De 1 a 14 años;656683.0
495;Hombres;01 Andalucía;2009;De 15 a 29 años;832891.0
496;Hombres;01 Andalucía;2009;De 30 a 39 años;717698.0
497;Hombres;01 Andalucía;2009;De 40 a 44 años;340330.0
498;Hombres;01 Andalucía;2009;De 45 a 49 años;310164.0
499;Hombres;01 Andalucía;2009;De 50 a 54 años;262871.0
500;Hombres;01 Andalucía;2009;De 55 a 59 años;211377.0
501;Hombres;01 Andalucía;2009;De 60 a 64 años;196358.0
502;Hombres;01 Andalucía;2009;De 65 a 69 años;164423.0
503;Hombres;01 Andalucía;2009;De 70 a 74 años;131686.0
504;Hombres;01 Andalucía;2009;De 75 a 79 años;118006.0
505;Hombres;01 Andalucía;2009;De 80 a 84 años;70568.0
506;Hombres;01 Andalucía;2009;De 85 a 89 años;73529.0
507;Hombres;01 Andalucía;2009;De 90 a 94 años;8192.0
508;Hombres;01 Andalucía;2009;Menos de 1 año;48706.0
509;Hombres;01 Andalucía;2009;Todas las edades;4103593.0
510;Hombres;01 Andalucía;2010;95 y más años;2135.0
511;Hombres;01 Andalucía;2010;De 1 a 14 años;663444.0
512;Hombres;01 Andalucía;2010;De 15 a 29 años;808660.0
513;Hombres;01 Andalucía;2010;De 30 a 39 años;719862.0
514;Hombres;01 Andalucía;2010;De 40 a 44 años;343950.0
515;Hombres;01 Andalucía;2010;De 45 a 49 años;317625.0
516;Hombres;01 Andalucía;2010;De 50 a 54 años;274385.0
517;Hombres;01 Andalucía;2010;De 55 a 59 años;220823.0
518;Hombres;01 Andalucía;2010;De 60 a 64 años;193664.0
519;Hombres;01 Andalucía;2010;De 65 a 69 años;167965.0
520;Hombres;01 Andalucía;2010;De 70 a 74 años;135094.0
521;Hombres;01 Andalucía;2010;De 75 a 79 años;119357.0
522;Hombres;01 Andalucía;2010;De 80 a 84 años;74126.0
523;Hombres;01 Andalucía;2010;De 85 a 89 años;78227.0
524;Hombres;01 Andalucía;2010;De 90 a 94 años;9069.0
525;Hombres;01 Andalucía;2010;Menos de 1 año;47389.0
526;Hombres;01 Andalucía;2010;Todas las edades;4131060.0
527;Hombres;01 Andalucía;2011;95 y más años;2327.0
528;Hombres;01 Andalucía;2011;De 1 a 14 años;668956.0
529;Hombres;01 Andalucía;2011;De 15 a 29 años;786666.0
530;Hombres;01 Andalucía;2011;De 30 a 39 años;715672.0
531;Hombres;01 Andalucía;2011;De 40 a 44 años;346251.0
532;Hombres;01 Andalucía;2011;De 45 a 49 años;326433.0
533;Hombres;01 Andalucía;2011;De 50 a 54 años;284194.0
534;Hombres;01 Andalucía;2011;De 55 a 59 años;228204.0
535;Hombres;01 Andalucía;2011;De 60 a 64 años;197890.0
536;Hombres;01 Andalucía;2011;De 65 a 69 años;175238.0
537;Hombres;01 Andalucía;2011;De 70 a 74 años;130971.0
538;Hombres;01 Andalucía;2011;De 75 a 79 años;120364.0
539;Hombres;01 Andalucía;2011;De 80 a 84 años;77771.0
540;Hombres;01 Andalucía;2011;De 85 a 89 años;83068.0
541;Hombres;01 Andalucía;2011;De 90 a 94 años;10179.0
542;Hombres;01 Andalucía;2011;Menos de 1 año;46093.0
543;Hombres;01 Andalucía;2011;Todas las edades;4152488.0
544;Hombres;01 Andalucía;2012;95 y más años;2274.0
545;Hombres;01 Andalucía;2012;De 1 a 14 años;670687.0
546;Hombres;01 Andalucía;2012;De 15 a 29 años;764495.0
547;Hombres;01 Andalucía;2012;De 30 a 39 años;703670.0
548;Hombres;01 Andalucía;2012;De 40 a 44 años;346126.0
549;Hombres;01 Andalucía;2012;De 45 a 49 años;334284.0
550;Hombres;01 Andalucía;2012;De 50 a 54 años;289107.0
551;Hombres;01 Andalucía;2012;De 55 a 59 años;236471.0
552;Hombres;01 Andalucía;2012;De 60 a 64 años;201407.0
553;Hombres;01 Andalucía;2012;De 65 a 69 años;181658.0
554;Hombres;01 Andalucía;2012;De 70 a 74 años;131552.0
555;Hombres;01 Andalucía;2012;De 75 a 79 años;118435.0
556;Hombres;01 Andalucía;2012;De 80 a 84 años;81502.0
557;Hombres;01 Andalucía;2012;De 85 a 89 años;85977.0
558;Hombres;01 Andalucía;2012;De 90 a 94 años;10963.0
559;Hombres;01 Andalucía;2012;Menos de 1 año;44356.0
560;Hombres;01 Andalucía;2012;Todas las edades;4153357.0
561;Hombres;01 Andalucía;2013;95 y más años;2369.0
562;Hombres;01 Andalucía;2013;De 1 a 14 años;669810.0
563;Hombres;01 Andalucía;2013;De 15 a 29 años;744662.0
564;Hombres;01 Andalucía;2013;De 30 a 39 años;686059.0
565;Hombres;01 Andalucía;2013;De 40 a 44 años;346437.0
566;Hombres;01 Andalucía;2013;De 45 a 49 años;336818.0
567;Hombres;01 Andalucía;2013;De 50 a 54 años;295069.0
568;Hombres;01 Andalucía;2013;De 55 a 59 años;245989.0
569;Hombres;01 Andalucía;2013;De 60 a 64 años;202335.0
570;Hombres;01 Andalucía;2013;De 65 a 69 años;185275.0
571;Hombres;01 Andalucía;2013;De 70 a 74 años;140299.0
572;Hombres;01 Andalucía;2013;De 75 a 79 años;113677.0
573;Hombres;01 Andalucía;2013;De 80 a 84 años;84886.0
574;Hombres;01 Andalucía;2013;De 85 a 89 años;91557.0
575;Hombres;01 Andalucía;2013;De 90 a 94 años;12076.0
576;Hombres;01 Andalucía;2013;Menos de 1 año;41852.0
577;Hombres;01 Andalucía;2013;Todas las edades;4146169.0
578;Hombres;01 Andalucía;2014;95 y más años;2490.0
579;Hombres;01 Andalucía;2014;De 1 a 14 años;665678.0
580;Hombres;01 Andalucía;2014;De 15 a 29 años;731154.0
581;Hombres;01 Andalucía;2014;De 30 a 39 años;668246.0
582;Hombres;01 Andalucía;2014;De 40 a 44 años;348256.0
583;Hombres;01 Andalucía;2014;De 45 a 49 años;336018.0
584;Hombres;01 Andalucía;2014;De 50 a 54 años;304971.0
585;Hombres;01 Andalucía;2014;De 55 a 59 años;256823.0
586;Hombres;01 Andalucía;2014;De 60 a 64 años;205141.0
587;Hombres;01 Andalucía;2014;De 65 a 69 años;187336.0
588;Hombres;01 Andalucía;2014;De 70 a 74 años;149604.0
589;Hombres;01 Andalucía;2014;De 75 a 79 años;109807.0
590;Hombres;01 Andalucía;2014;De 80 a 84 años;86248.0
591;Hombres;01 Andalucía;2014;De 85 a 89 años;97282.0
592;Hombres;01 Andalucía;2014;De 90 a 94 años;12992.0
593;Hombres;01 Andalucía;2014;Menos de 1 año;42067.0
594;Hombres;01 Andalucía;2014;Todas las edades;4147731.0
595;Hombres;01 Andalucía;2015;95 y más años;2588.0
596;Hombres;01 Andalucía;2015;De 1 a 14 años;661315.0
597;Hombres;01 Andalucía;2015;De 15 a 29 años;721550.0
598;Hombres;01 Andalucía;2015;De 30 a 39 años;647988.0
599;Hombres;01 Andalucía;2015;De 40 a 44 años;351009.0
600;Hombres;01 Andalucía;2015;De 45 a 49 años;337427.0
601;Hombres;01 Andalucía;2015;De 50 a 54 años;311297.0
602;Hombres;01 Andalucía;2015;De 55 a 59 años;266817.0
603;Hombres;01 Andalucía;2015;De 60 a 64 años;213532.0
604;Hombres;01 Andalucía;2015;De 65 a 69 años;184196.0
605;Hombres;01 Andalucía;2015;De 70 a 74 años;152502.0
606;Hombres;01 Andalucía;2015;De 75 a 79 años;112939.0
607;Hombres;01 Andalucía;2015;De 80 a 84 años;87148.0
608;Hombres;01 Andalucía;2015;De 85 a 89 años;102286.0
609;Hombres;01 Andalucía;2015;De 90 a 94 años;13508.0
610;Hombres;01 Andalucía;2015;Menos de 1 año;41504.0
611;Hombres;01 Andalucía;2015;Todas las edades;4148415.0
612;Hombres;01 Andalucía;2016;95 y más años;2896.0
613;Hombres;01 Andalucía;2016;De 1 a 14 años;657262.0
614;Hombres;01 Andalucía;2016;De 15 a 29 años;712855.0
615;Hombres;01 Andalucía;2016;De 30 a 39 años;625584.0
616;Hombres;01 Andalucía;2016;De 40 a 44 años;353900.0
617;Hombres;01 Andalucía;2016;De 45 a 49 años;337845.0
618;Hombres;01 Andalucía;2016;De 50 a 54 años;318323.0
619;Hombres;01 Andalucía;2016;De 55 a 59 años;275131.0
620;Hombres;01 Andalucía;2016;De 60 a 64 años;219678.0
621;Hombres;01 Andalucía;2016;De 65 a 69 años;187613.0
622;Hombres;01 Andalucía;2016;De 70 a 74 años;158179.0
623;Hombres;01 Andalucía;2016;De 75 a 79 años;109478.0
624;Hombres;01 Andalucía;2016;De 80 a 84 años;87956.0
625;Hombres;01 Andalucía;2016;De 85 a 89 años;108210.0
626;Hombres;01 Andalucía;2016;De 90 a 94 años;14224.0
627;Hombres;01 Andalucía;2016;Menos de 1 año;40769.0
628;Hombres;01 Andalucía;2016;Todas las edades;4147238.0
629;Hombres;01 Andalucía;2017;95 y más años;3108.0
630;Hombres;01 Andalucía;2017;De 1 a 14 años;653547.0
631;Hombres;01 Andalucía;2017;De 15 a 29 años;707687.0
632;Hombres;01 Andalucía;2017;De 30 a 39 años;603602.0
633;Hombres;01 Andalucía;2017;De 40 a 44 años;354880.0
634;Hombres;01 Andalucía;2017;De 45 a 49 años;337577.0
635;Hombres;01 Andalucía;2017;De 50 a 54 años;325407.0
636;Hombres;01 Andalucía;2017;De 55 a 59 años;279804.0
637;Hombres;01 Andalucía;2017;De 60 a 64 años;227502.0
638;Hombres;01 Andalucía;2017;De 65 a 69 años;191021.0
639;Hombres;01 Andalucía;2017;De 70 a 74 años;163794.0
640;Hombres;01 Andalucía;2017;De 75 a 79 años;109824.0
641;Hombres;01 Andalucía;2017;De 80 a 84 años;86711.0
642;Hombres;01 Andalucía;2017;De 85 a 89 años;113662.0
643;Hombres;01 Andalucía;2017;De 90 a 94 años;14830.0
644;Hombres;01 Andalucía;2017;Menos de 1 año;38322.0
645;Hombres;01 Andalucía;2017;Todas las edades;4145478.0
646;Hombres;01 Andalucía;2018;95 y más años;3243.0
647;Hombres;01 Andalucía;2018;De 1 a 14 años;647269.0
648;Hombres;01 Andalucía;2018;De 15 a 29 años;707118.0
649;Hombres;01 Andalucía;2018;De 30 a 39 años;584867.0
650;Hombres;01 Andalucía;2018;De 40 a 44 años;355908.0
651;Hombres;01 Andalucía;2018;De 45 a 49 años;339222.0
652;Hombres;01 Andalucía;2018;De 50 a 54 años;328156.0
653;Hombres;01 Andalucía;2018;De 55 a 59 años;286231.0
654;Hombres;01 Andalucía;2018;De 60 a 64 años;236600.0
655;Hombres;01 Andalucía;2018;De 65 a 69 años;192336.0
656;Hombres;01 Andalucía;2018;De 70 a 74 años;167315.0
657;Hombres;01 Andalucía;2018;De 75 a 79 años;117491.0
658;Hombres;01 Andalucía;2018;De 80 a 84 años;83066.0
659;Hombres;01 Andalucía;2018;De 85 a 89 años;118528.0
660;Hombres;01 Andalucía;2018;De 90 a 94 años;15703.0
661;Hombres;01 Andalucía;2018;Menos de 1 año;36417.0
662;Hombres;01 Andalucía;2018;Todas las edades;4150733.0
663;Hombres;01 Andalucía;2019;95 y más años;3415.0
664;Hombres;01 Andalucía;2019;De 1 a 14 años;639984.0
665;Hombres;01 Andalucía;2019;De 15 a 29 años;711627.0
666;Hombres;01 Andalucía;2019;De 30 a 39 años;571579.0
667;Hombres;01 Andalucía;2019;De 40 a 44 años;355171.0
668;Hombres;01 Andalucía;2019;De 45 a 49 años;342817.0
669;Hombres;01 Andalucía;2019;De 50 a 54 años;328630.0
670;Hombres;01 Andalucía;2019;De 55 a 59 años;296879.0
671;Hombres;01 Andalucía;2019;De 60 a 64 años;247995.0
672;Hombres;01 Andalucía;2019;De 65 a 69 años;195441.0
673;Hombres;01 Andalucía;2019;De 70 a 74 años;169740.0
674;Hombres;01 Andalucía;2019;De 75 a 79 años;125871.0
675;Hombres;01 Andalucía;2019;De 80 a 84 años;80500.0
676;Hombres;01 Andalucía;2019;De 85 a 89 años;121656.0
677;Hombres;01 Andalucía;2019;De 90 a 94 años;16715.0
678;Hombres;01 Andalucía;2019;Menos de 1 año;35646.0
679;Hombres;01 Andalucía;2019;Todas las edades;4172773.0
680;Hombres;01 Andalucía;2020;95 y más años;3565.0
681;Hombres;01 Andalucía;2020;De 1 a 14 años;629081.0
682;Hombres;01 Andalucía;2020;De 15 a 29 años;715036.0
683;Hombres;01 Andalucía;2020;De 30 a 39 años;558123.0
684;Hombres;01 Andalucía;2020;De 40 a 44 años;352141.0
685;Hombres;01 Andalucía;2020;De 45 a 49 años;346962.0
686;Hombres;01 Andalucía;2020;De 50 a 54 años;331296.0
687;Hombres;01 Andalucía;2020;De 55 a 59 años;303603.0
688;Hombres;01 Andalucía;2020;De 60 a 64 años;258107.0
689;Hombres;01 Andalucía;2020;De 65 a 69 años;203789.0
690;Hombres;01 Andalucía;2020;De 70 a 74 años;167262.0
691;Hombres;01 Andalucía;2020;De 75 a 79 años;128446.0
692;Hombres;01 Andalucía;2020;De 80 a 84 años;83154.0
693;Hombres;01 Andalucía;2020;De 85 a 89 años;123914.0
694;Hombres;01 Andalucía;2020;De 90 a 94 años;17549.0
695;Hombres;01 Andalucía;2020;Menos de 1 año;33106.0
696;Hombres;01 Andalucía;2020;Todas las edades;4182620.0
697;Hombres;01 Andalucía;2021;95 y más años;3714.0
698;Hombres;01 Andalucía;2021;De 1 a 14 años;615018.0
699;Hombres;01 Andalucía;2021;De 15 a 29 años;722434.0
700;Hombres;01 Andalucía;2021;De 30 a 39 años;547978.0
701;Hombres;01 Andalucía;2021;De 40 a 44 años;344105.0
702;Hombres;01 Andalucía;2021;De 45 a 49 años;351459.0
703;Hombres;01 Andalucía;2021;De 50 a 54 años;333034.0
704;Hombres;01 Andalucía;2021;De 55 a 59 años;311319.0
705;Hombres;01 Andalucía;2021;De 60 a 64 años;266893.0
706;Hombres;01 Andalucía;2021;De 65 a 69 años;210235.0
707;Hombres;01 Andalucía;2021;De 70 a 74 años;171227.0
708;Hombres;01 Andalucía;2021;De 75 a 79 años;133811.0
709;Hombres;01 Andalucía;2021;De 80 a 84 años;81008.0
710;Hombres;01 Andalucía;2021;De 85 a 89 años;126378.0
711;Hombres;01 Andalucía;2021;De 90 a 94 años;18662.0
712;Hombres;01 Andalucía;2021;Menos de 1 año;33722.0
713;Hombres;01 Andalucía;2021;Todas las edades;4196620.0
714;Hombres;01 Andalucía;2022;95 y más años;3814.0
715;Hombres;01 Andalucía;2022;De 1 a 14 años;606692.0
716;Hombres;01 Andalucía;2022;De 15 a 29 años;733917.0
717;Hombres;01 Andalucía;2022;De 30 a 39 años;544163.0
718;Hombres;01 Andalucía;2022;De 40 a 44 años;337672.0
719;Hombres;01 Andalucía;2022;De 45 a 49 años;356268.0
720;Hombres;01 Andalucía;2022;De 50 a 54 años;335569.0
721;Hombres;01 Andalucía;2022;De 55 a 59 años;320110.0
722;Hombres;01 Andalucía;2022;De 60 a 64 años;272825.0
723;Hombres;01 Andalucía;2022;De 65 a 69 años;218249.0
724;Hombres;01 Andalucía;2022;De 70 a 74 años;175318.0
725;Hombres;01 Andalucía;2022;De 75 a 79 años;139225.0
726;Hombres;01 Andalucía;2022;De 80 a 84 años;82374.0
727;Hombres;01 Andalucía;2022;De 85 a 89 años;126497.0
728;Hombres;01 Andalucía;2022;De 90 a 94 años;19719.0
729;Hombres;01 Andalucía;2022;Menos de 1 año;32434.0
730;Hombres;01 Andalucía;2022;Todas las edades;4229831.0
731;Hombres;01 Andalucía;2023;95 y más años;4199.0
732;Hombres;01 Andalucía;2023;De 1 a 14 años;593074.0
733;Hombres;01 Andalucía;2023;De 15 a 29 años;743796.0
734;Hombres;01 Andalucía;2023;De 30 a 39 años;538976.0
735;Hombres;01 Andalucía;2023;De 40 a 44 años;328340.0
736;Hombres;01 Andalucía;2023;De 45 a 49 años;359480.0
737;Hombres;01 Andalucía;2023;De 50 a 54 años;338935.0
738;Hombres;01 Andalucía;2023;De 55 a 59 años;324040.0
739;Hombres;01 Andalucía;2023;De 60 a 64 años;279891.0
740;Hombres;01 Andalucía;2023;De 65 a 69 años;227511.0
741;Hombres;01 Andalucía;2023;De 70 a 74 años;177138.0
742;Hombres;01 Andalucía;2023;De 75 a 79 años;142679.0
743;Hombres;01 Andalucía;2023;De 80 a 84 años;88981.0
744;Hombres;01 Andalucía;2023;De 85 a 89 años;125239.0
745;Hombres;01 Andalucía;2023;De 90 a 94 años;20798.0
746;Hombres;01 Andalucía;2023;Menos de 1 año;31396.0
747;Hombres;01 Andalucía;2023;Todas las edades;4249355.0
748;Hombres;02 Aragón;1980;95 y más años;0.0
749;Hombres;02 Aragón;1980;De 1 a 14 años;125142.0
750;Hombres;02 Aragón;1980;De 15 a 29 años;132933.0
751;Hombres;02 Aragón;1980;De 30 a 39 años;73616.0
752;Hombres;02 Aragón;1980;De 40 a 44 años;32073.0
753;Hombres;02 Aragón;1980;De 45 a 49 años;40208.0
754;Hombres;02 Aragón;1980;De 50 a 54 años;40282.0
755;Hombres;02 Aragón;1980;De 55 a 59 años;38166.0
756;Hombres;02 Aragón;1980;De 60 a 64 años;28419.0
757;Hombres;02 Aragón;1980;De 65 a 69 años;25291.0
758;Hombres;02 Aragón;1980;De 70 a 74 años;21483.0
759;Hombres;02 Aragón;1980;De 75 a 79 años;15457.0
760;Hombres;02 Aragón;1980;De 80 a 84 años;7483.0
761;Hombres;02 Aragón;1980;De 85 a 89 años;3993.0
762;Hombres;02 Aragón;1980;De 90 a 94 años;0.0
763;Hombres;02 Aragón;1980;Menos de 1 año;7774.0
764;Hombres;02 Aragón;1980;Todas las edades;592324.0
765;Hombres;02 Aragón;1981;95 y más años;0.0
766;Hombres;02 Aragón;1981;De 1 a 14 años;123184.0
767;Hombres;02 Aragón;1981;De 15 a 29 años;135152.0
768;Hombres;02 Aragón;1981;De 30 a 39 años;74276.0
769;Hombres;02 Aragón;1981;De 40 a 44 años;30401.0
770;Hombres;02 Aragón;1981;De 45 a 49 años;39429.0
771;Hombres;02 Aragón;1981;De 50 a 54 años;40719.0
772;Hombres;02 Aragón;1981;De 55 a 59 años;38442.0
773;Hombres;02 Aragón;1981;De 60 a 64 años;30131.0
774;Hombres;02 Aragón;1981;De 65 a 69 años;24947.0
775;Hombres;02 Aragón;1981;De 70 a 74 años;21544.0
776;Hombres;02 Aragón;1981;De 75 a 79 años;16113.0
777;Hombres;02 Aragón;1981;De 80 a 84 años;7706.0
778;Hombres;02 Aragón;1981;De 85 a 89 años;4246.0
779;Hombres;02 Aragón;1981;De 90 a 94 años;0.0
780;Hombres;02 Aragón;1981;Menos de 1 año;7410.0
781;Hombres;02 Aragón;1981;Todas las edades;593701.0
782;Hombres;02 Aragón;1982;95 y más años;0.0
783;Hombres;02 Aragón;1982;De 1 a 14 años;121455.0
784;Hombres;02 Aragón;1982;De 15 a 29 años;135804.0
785;Hombres;02 Aragón;1982;De 30 a 39 años;75210.0
786;Hombres;02 Aragón;1982;De 40 a 44 años;30872.0
787;Hombres;02 Aragón;1982;De 45 a 49 años;37366.0
788;Hombres;02 Aragón;1982;De 50 a 54 años;41015.0
789;Hombres;02 Aragón;1982;De 55 a 59 años;38448.0
